"","ngram","freq","length","less1gram","less1gram_freq","hit_rate","suggest"
"958","do with",22,"2","do",1155,0.019047619047619,"with"
"1913","an eye",13,"2","an",683,0.0190336749633968,"eye"
"1914","an old",13,"2","an",683,0.0190336749633968,"old"
"1818","lol rt",14,"2","lol",736,0.0190217391304348,"rt"
"3137","right on",9,"2","right",474,0.0189873417721519,"on"
"779","but we",26,"2","but",1372,0.0189504373177843,"we"
"71","i need",144,"2","i",7617,0.018905080740449,"need"
"2713","make some",10,"2","make",529,0.0189035916824197,"some"
"1880","today for",14,"2","today",742,0.0188679245283019,"for"
"3083","much appreciated",9,"2","much",477,0.0188679245283019,"appreciated"
"1629","how we",15,"2","how",798,0.018796992481203,"we"
"880","its time",24,"2","its",1278,0.0187793427230047,"time"
"2224","our way",12,"2","our",639,0.0187793427230047,"way"
"4921","i have an",6,"3","i have",320,0.01875,"an"
"440","me know",40,"2","me",2141,0.018682858477347,"know"
"3770","youre doing",8,"2","youre",429,0.0186480186480186,"doing"
"3771","youre so",8,"2","youre",429,0.0186480186480186,"so"
"3772","youre still",8,"2","youre",429,0.0186480186480186,"still"
"2016","see me",13,"2","see",698,0.0186246418338109,"me"
"2752","people on",10,"2","people",538,0.0185873605947955,"on"
"3944","in the first",16,"3","in the",861,0.0185830429732869,"first"
"580","have fun",33,"2","have",1780,0.0185393258426966,"fun"
"3531","night for",8,"2","night",432,0.0185185185185185,"for"
"809","we dont",26,"2","we",1407,0.0184790334044065,"dont"
"1346","about that",17,"2","about",922,0.0184381778741865,"that"
"570","your favorite",34,"2","your",1845,0.0184281842818428,"favorite"
"2612","cant go",10,"2","cant",544,0.0183823529411765,"go"
"2613","cant say",10,"2","cant",544,0.0183823529411765,"say"
"2403","he didnt",11,"2","he",599,0.0183639398998331,"didnt"
"1008","up a",22,"2","up",1205,0.0182572614107884,"a"
"1009","up my",22,"2","up",1205,0.0182572614107884,"my"
"902","all is",23,"2","all",1261,0.0182394924662966,"is"
"903","all that",23,"2","all",1261,0.0182394924662966,"that"
"459","me too",39,"2","me",2141,0.0182157870154134,"too"
"2843","us and",10,"2","us",549,0.0182149362477231,"and"
"2844","us with",10,"2","us",549,0.0182149362477231,"with"
"930","not even",23,"2","not",1263,0.0182106096595408,"even"
"1050","love and",21,"2","love",1154,0.0181975736568458,"and"
"1876","time and",14,"2","time",771,0.0181582360570687,"and"
"151","and a",85,"2","and",4687,0.0181352677618946,"a"
"2262","there will",12,"2","there",662,0.0181268882175227,"will"
"2859","who can",10,"2","who",552,0.0181159420289855,"can"
"4368","on the phone",9,"3","on the",497,0.0181086519114688,"phone"
"1999","new album",13,"2","new",718,0.0181058495821727,"album"
"214","is that",69,"2","is",3826,0.0180345007841087,"that"
"993","out in",22,"2","out",1220,0.0180327868852459,"in"
"1701","u get",15,"2","u",832,0.0180288461538462,"get"
"1702","u got",15,"2","u",832,0.0180288461538462,"got"
"1703","u r",15,"2","u",832,0.0180288461538462,"r"
"641","are a",30,"2","are",1666,0.0180072028811525,"a"
"919","its going",23,"2","its",1278,0.0179968701095462,"going"
"920","its on",23,"2","its",1278,0.0179968701095462,"on"
"575","at all",33,"2","at",1835,0.017983651226158,"all"
"3346","been so",8,"2","been",446,0.0179372197309417,"so"
"1659","one is",15,"2","one",838,0.0178997613365155,"is"
"2989","happy bday",9,"2","happy",503,0.0178926441351889,"bday"
"4270","of the night",10,"3","of the",559,0.0178890876565295,"night"
"4618","going to see",7,"3","going to",392,0.0178571428571429,"see"
"4619","going to take",7,"3","going to",392,0.0178571428571429,"take"
"852","we just",25,"2","we",1407,0.0177683013503909,"just"
"1358","day at",17,"2","day",966,0.0175983436853002,"at"
"116","you guys",101,"2","you",5740,0.017595818815331,"guys"
"5049","thank you jesus",6,"3","thank you",341,0.0175953079178886,"jesus"
"4386","to be back",9,"3","to be",512,0.017578125,"back"
"1153","what did",20,"2","what",1140,0.0175438596491228,"did"
"1424","rt you",17,"2","rt",969,0.0175438596491228,"you"
"1783","how can",14,"2","how",798,0.0175438596491228,"can"
"1784","how does",14,"2","how",798,0.0175438596491228,"does"
"2053","today but",13,"2","today",742,0.0175202156334232,"but"
"225","is my",67,"2","is",3826,0.0175117616309462,"my"
"2805","think so",10,"2","think",572,0.0174825174825175,"so"
"1497","from your",16,"2","from",917,0.0174482006543075,"your"
"117","you and",100,"2","you",5740,0.0174216027874564,"and"
"988","not so",22,"2","not",1263,0.0174188440221694,"so"
"683","are in",29,"2","are",1666,0.017406962785114,"in"
"709","this summer",29,"2","this",1672,0.0173444976076555,"summer"
"662","so happy",30,"2","so",1731,0.0173310225303293,"happy"
"663","so to",30,"2","so",1731,0.0173310225303293,"to"
"407","that the",43,"2","that",2488,0.0172829581993569,"the"
"1010","was on",22,"2","was",1273,0.0172820109976434,"on"
"1011","was that",22,"2","was",1273,0.0172820109976434,"that"
"976","its so",22,"2","its",1278,0.0172143974960876,"so"
"1058","out my",21,"2","out",1220,0.0172131147540984,"my"
"3237","well have",9,"2","well",523,0.017208413001912,"have"
"3238","well its",9,"2","well",523,0.017208413001912,"its"
"3239","well see",9,"2","well",523,0.017208413001912,"see"
"1286","good one",18,"2","good",1054,0.0170777988614801,"one"
"3585","really a",8,"2","really",469,0.0170575692963753,"a"
"3586","really do",8,"2","really",469,0.0170575692963753,"do"
"3587","really dont",8,"2","really",469,0.0170575692963753,"dont"
"4868","for a long",6,"3","for a",352,0.0170454545454545,"long"
"4869","for a week",6,"3","for a",352,0.0170454545454545,"week"
"639","with this",31,"2","with",1819,0.017042330951072,"this"
"3726","were just",8,"2","were",470,0.0170212765957447,"just"
"3727","were not",8,"2","were",470,0.0170212765957447,"not"
"3728","were on",8,"2","were",470,0.0170212765957447,"on"
"3729","were so",8,"2","were",470,0.0170212765957447,"so"
"3730","were still",8,"2","were",470,0.0170212765957447,"still"
"3731","were you",8,"2","were",470,0.0170212765957447,"you"
"695","im still",29,"2","im",1705,0.0170087976539589,"still"
"4050","for the ff",13,"3","for the",766,0.0169712793733681,"ff"
"1713","when its",15,"2","when",884,0.0169683257918552,"its"
"3751","work at",8,"2","work",472,0.0169491525423729,"at"
"317","it up",53,"2","it",3139,0.0168843580758203,"up"
"4644","i love him",7,"3","i love",415,0.0168674698795181,"him"
"4645","i love them",7,"3","i love",415,0.0168674698795181,"them"
"4646","i love when",7,"3","i love",415,0.0168674698795181,"when"
"2829","too bad",10,"2","too",593,0.0168634064080944,"bad"
"2830","too soon",10,"2","too",593,0.0168634064080944,"soon"
"1813","know about",14,"2","know",832,0.0168269230769231,"about"
"1814","know right",14,"2","know",832,0.0168269230769231,"right"
"1815","know where",14,"2","know",832,0.0168269230769231,"where"
"1884","u can",14,"2","u",832,0.0168269230769231,"can"
"722","are not",28,"2","are",1666,0.0168067226890756,"not"
"1493","dont miss",16,"2","dont",952,0.0168067226890756,"miss"
"1945","go away",13,"2","go",774,0.0167958656330749,"away"
"1946","go follow",13,"2","go",774,0.0167958656330749,"follow"
"3514","much love",8,"2","much",477,0.0167714884696017,"love"
"907","but if",23,"2","but",1372,0.0167638483965015,"if"
"3697","tonight for",8,"2","tonight",478,0.0167364016736402,"for"
"3698","tonight in",8,"2","tonight",478,0.0167364016736402,"in"
"2209","new song",12,"2","new",718,0.0167130919220056,"song"
"788","just finished",26,"2","just",1556,0.0167095115681234,"finished"
"329","my favorite",51,"2","my",3053,0.0167048804454635,"favorite"
"2651","he does",10,"2","he",599,0.01669449081803,"does"
"2652","he gets",10,"2","he",599,0.01669449081803,"gets"
"108","a little",109,"2","a",6533,0.016684524720649,"little"
"1254","what happened",19,"2","what",1140,0.0166666666666667,"happened"
"4537","to the game",8,"3","to the",480,0.0166666666666667,"game"
"1019","all night",21,"2","all",1261,0.0166534496431404,"night"
"1057","not going",21,"2","not",1263,0.0166270783847981,"going"
"2528","there i",11,"2","there",662,0.0166163141993958,"i"
"1948","great and",13,"2","great",784,0.0165816326530612,"and"
"2936","cant help",9,"2","cant",544,0.0165441176470588,"help"
"83","i would",126,"2","i",7617,0.0165419456478929,"would"
"4894","have a feeling",6,"3","have a",363,0.0165289256198347,"feeling"
"4895","have a happy",6,"3","have a",363,0.0165289256198347,"happy"
"4896","have a problem",6,"3","have a",363,0.0165289256198347,"problem"
"1549","rt we",16,"2","rt",969,0.0165118679050568,"we"
"74","to my",139,"2","to",8421,0.0165063531647073,"my"
"2264","they did",12,"2","they",727,0.0165061898211829,"did"
"2265","they say",12,"2","they",727,0.0165061898211829,"say"
"2266","they should",12,"2","they",727,0.0165061898211829,"should"
"2267","they would",12,"2","they",727,0.0165061898211829,"would"
"677","with it",30,"2","with",1819,0.0164925783397471,"it"
"1187","do a",19,"2","do",1155,0.0164502164502165,"a"
"1044","its my",21,"2","its",1278,0.0164319248826291,"my"
"177","and you",77,"2","and",4687,0.0164284190313633,"you"
"334","my new",50,"2","my",3053,0.0163773337700622,"new"
"1102","get out",20,"2","get",1222,0.016366612111293,"out"
"223","for all",67,"2","for",4096,0.016357421875,"all"
"1047","like my",21,"2","like",1284,0.0163551401869159,"my"
"1048","like this",21,"2","like",1284,0.0163551401869159,"this"
"941","we should",23,"2","we",1407,0.0163468372423596,"should"
"2000","no worries",13,"2","no",797,0.0163111668757842,"worries"
"3243","who do",9,"2","who",552,0.016304347826087,"do"
"3244","who dont",9,"2","who",552,0.016304347826087,"dont"
"3386","follow the",8,"2","follow",491,0.0162932790224033,"the"
"692","have an",29,"2","have",1780,0.0162921348314607,"an"
"693","have some",29,"2","have",1780,0.0162921348314607,"some"
"1955","how it",13,"2","how",798,0.0162907268170426,"it"
"1595","about what",15,"2","about",922,0.0162689804772234,"what"
"3253","would do",9,"2","would",554,0.0162454873646209,"do"
"3254","would it",9,"2","would",554,0.0162454873646209,"it"
"2111","as good",12,"2","as",741,0.0161943319838057,"good"
"2112","as long",12,"2","as",741,0.0161943319838057,"long"
"3421","has anyone",8,"2","has",494,0.0161943319838057,"anyone"
"3422","has it",8,"2","has",494,0.0161943319838057,"it"
"2284","today im",12,"2","today",742,0.0161725067385445,"im"
"4833","at the gym",6,"3","at the",372,0.0161290322580645,"gym"
"4508","on the radio",8,"3","on the",497,0.0160965794768612,"radio"
"4509","on the show",8,"3","on the",497,0.0160965794768612,"show"
"1607","can see",15,"2","can",943,0.0159066808059385,"see"
"3418","happy for",8,"2","happy",503,0.0159045725646123,"for"
"3419","happy th",8,"2","happy",503,0.0159045725646123,"th"
"3420","happy thanksgiving",8,"2","happy",503,0.0159045725646123,"thanksgiving"
"89","i hope",121,"2","i",7617,0.0158855192332939,"hope"
"265","of our",61,"2","of",3840,0.0158854166666667,"our"
"2497","some things",11,"2","some",693,0.0158730158730159,"things"
"1892","when a",14,"2","when",884,0.0158371040723982,"a"
"1893","when my",14,"2","when",884,0.0158371040723982,"my"
"1336","what im",18,"2","what",1140,0.0157894736842105,"im"
"112","a new",103,"2","a",6533,0.0157661105158426,"new"
"2493","see them",11,"2","see",698,0.0157593123209169,"them"
"1613","dont let",15,"2","dont",952,0.0157563025210084,"let"
"728","have any",28,"2","have",1780,0.0157303370786517,"any"
"1150","was like",20,"2","was",1273,0.0157109190887667,"like"
"1151","was so",20,"2","was",1273,0.0157109190887667,"so"
"269","is on",60,"2","is",3826,0.0156821745948772,"on"
"4110","for the mention",12,"3","for the",766,0.0156657963446475,"mention"
"4111","for the shout",12,"3","for the",766,0.0156657963446475,"shout"
"4529","to be able",8,"3","to be",512,0.015625,"able"
"4530","to be at",8,"3","to be",512,0.015625,"at"
"4531","to be done",8,"3","to be",512,0.015625,"done"
"763","so glad",27,"2","so",1731,0.0155979202772964,"glad"
"1279","do is",18,"2","do",1155,0.0155844155844156,"is"
"1280","do we",18,"2","do",1155,0.0155844155844156,"we"
"1231","out at",19,"2","out",1220,0.0155737704918033,"at"
"1609","day today",15,"2","day",966,0.015527950310559,"today"
"1385","if so",17,"2","if",1095,0.0155251141552511,"so"
"2151","go get",12,"2","go",774,0.0155038759689922,"get"
"2152","go in",12,"2","go",774,0.0155038759689922,"in"
"2153","go see",12,"2","go",774,0.0155038759689922,"see"
"2154","go with",12,"2","go",774,0.0155038759689922,"with"
"1663","rt im",15,"2","rt",969,0.0154798761609907,"im"
"78","to have",130,"2","to",8421,0.015437596484978,"have"
"2984","got back",9,"2","got",587,0.0153321976149915,"back"
"2985","got your",9,"2","got",587,0.0153321976149915,"your"
"145","you dont",88,"2","you",5740,0.0153310104529617,"dont"
"2475","new book",11,"2","new",718,0.0153203342618384,"book"
"2162","great show",12,"2","great",784,0.0153061224489796,"show"
"3725","well you",8,"2","well",523,0.0152963671128107,"you"
"1770","from pm",14,"2","from",917,0.0152671755725191,"pm"
"723","at am",28,"2","at",1835,0.0152588555858311,"am"
"2485","or is",11,"2","or",722,0.0152354570637119,"is"
"100","i got",116,"2","i",7617,0.015229092818695,"got"
"3216","too late",9,"2","too",593,0.015177065767285,"late"
"279","is in",58,"2","is",3826,0.0151594354417146,"in"
"3524","need it",8,"2","need",528,0.0151515151515152,"it"
"3497","make up",8,"2","make",529,0.0151228733459357,"up"
"2803","there and",10,"2","there",662,0.0151057401812689,"and"
"4062","in the same",13,"3","in the",861,0.0150987224157956,"same"
"1172","all about",19,"2","all",1261,0.0150674068199841,"about"
"1173","all over",19,"2","all",1261,0.0150674068199841,"over"
"2210","no longer",12,"2","no",797,0.0150564617314931,"longer"
"2211","no no",12,"2","no",797,0.0150564617314931,"no"
"2169","how old",12,"2","how",798,0.0150375939849624,"old"
"366","it on",47,"2","it",3139,0.0149729213125199,"on"
"605","me the",32,"2","me",2141,0.0149462867818776,"the"
"606","me up",32,"2","me",2141,0.0149462867818776,"up"
"1075","we get",21,"2","we",1407,0.0149253731343284,"get"
"1076","we got",21,"2","we",1407,0.0149253731343284,"got"
"1252","was great",19,"2","was",1273,0.0149253731343284,"great"
"1456","what they",17,"2","what",1140,0.0149122807017544,"they"
"1457","what u",17,"2","what",1140,0.0149122807017544,"u"
"3573","people get",8,"2","people",538,0.0148698884758364,"get"
"3574","people think",8,"2","people",538,0.0148698884758364,"think"
"1220","its just",19,"2","its",1278,0.014866979655712,"just"
"1750","can come",14,"2","can",943,0.0148462354188759,"come"
"1751","can have",14,"2","can",943,0.0148462354188759,"have"
"1752","can u",14,"2","can",943,0.0148462354188759,"u"
"2351","as hell",11,"2","as",741,0.0148448043184885,"hell"
"2352","as it",11,"2","as",741,0.0148448043184885,"it"
"2353","as soon",11,"2","as",741,0.0148448043184885,"soon"
"1224","like me",19,"2","like",1284,0.014797507788162,"me"
"2981","going for",9,"2","going",610,0.0147540983606557,"for"
"1405","love them",17,"2","love",1154,0.0147313691507799,"them"
"1282","get off",18,"2","get",1222,0.0147299509001637,"off"
"1283","get ready",18,"2","get",1222,0.0147299509001637,"ready"
"1284","get up",18,"2","get",1222,0.0147299509001637,"up"
"1760","dont care",14,"2","dont",952,0.0147058823529412,"care"
"1761","dont talk",14,"2","dont",952,0.0147058823529412,"talk"
"1762","dont tell",14,"2","dont",952,0.0147058823529412,"tell"
"3357","cant think",8,"2","cant",544,0.0147058823529412,"think"
"105","i had",112,"2","i",7617,0.0147039516870159,"had"
"371","it will",46,"2","it",3139,0.0146543485186365,"will"
"156","you to",84,"2","you",5740,0.0146341463414634,"to"
"4764","to the gym",7,"3","to the",480,0.0145833333333333,"gym"
"1095","but they",20,"2","but",1372,0.0145772594752187,"they"
"3708","us all",8,"2","us",549,0.0145719489981785,"all"
"3709","us the",8,"2","us",549,0.0145719489981785,"the"
"3737","who knows",8,"2","who",552,0.0144927536231884,"knows"
"3738","who was",8,"2","who",552,0.0144927536231884,"was"
"4928","i love to",6,"3","i love",415,0.0144578313253012,"to"
"106","i do",110,"2","i",7617,0.0144413811211763,"do"
"107","i get",110,"2","i",7617,0.0144413811211763,"get"
"3752","would u",8,"2","would",554,0.0144404332129964,"u"
"2291","u are",12,"2","u",832,0.0144230769230769,"are"
"2292","u dont",12,"2","u",832,0.0144230769230769,"dont"
"2293","u guys",12,"2","u",832,0.0144230769230769,"guys"
