"","ngram","freq","length","less1gram","less1gram_freq","hit_rate","suggest"
"14059","due to the",35,"3","due to",126,0.277777777777778,"the"
"4555","toward the",20,"2","toward",72,0.277777777777778,"the"
"14704","would not be",20,"3","would not",72,0.277777777777778,"be"
"15226","make me feel",15,"3","make me",54,0.277777777777778,"feel"
"15303","where you can",15,"3","where you",54,0.277777777777778,"can"
"9593","bound to",10,"2","bound",36,0.277777777777778,"to"
"9968","ministry of",10,"2","ministry",36,0.277777777777778,"of"
"10091","preparing to",10,"2","preparing",36,0.277777777777778,"to"
"10416","toys and",10,"2","toys",36,0.277777777777778,"and"
"10441","victims of",10,"2","victims",36,0.277777777777778,"of"
"16654","is much more",10,"3","is much",36,0.277777777777778,"more"
"16817","think they are",10,"3","think they",36,0.277777777777778,"are"
"21523","i thought it was",10,"4","i thought it",36,0.277777777777778,"was"
"22403","couple of years ago",5,"4","couple of years",18,0.277777777777778,"ago"
"22606","my life i have",5,"4","my life i",18,0.277777777777778,"have"
"22651","so that you dont",5,"4","so that you",18,0.277777777777778,"dont"
"22669","that this was a",5,"4","that this was",18,0.277777777777778,"a"
"22742","thought i would share",5,"4","thought i would",18,0.277777777777778,"share"
"22744","time of year when",5,"4","time of year",18,0.277777777777778,"when"
"22753","to focus on the",5,"4","to focus on",18,0.277777777777778,"the"
"22809","will give you a",5,"4","will give you",18,0.277777777777778,"a"
"5163","whenever i",18,"2","whenever",65,0.276923076923077,"i"
"13927","it in the",49,"3","it in",177,0.27683615819209,"the"
"14146","for all of",31,"3","for all",112,0.276785714285714,"of"
"585","top of",106,"2","top",383,0.276762402088773,"of"
"7255","fix the",13,"2","fix",47,0.276595744680851,"the"
"4193","impact of",21,"2","impact",76,0.276315789473684,"of"
"13814","back to the",87,"3","back to",315,0.276190476190476,"the"
"11","at the",1295,"2","at",4689,0.27617828961399,"the"
"5597","amazon eu",16,"2","amazon",58,0.275862068965517,"eu"
"5598","amazon services",16,"2","amazon",58,0.275862068965517,"services"
"5669","familiar with",16,"2","familiar",58,0.275862068965517,"with"
"5693","happening in",16,"2","happening",58,0.275862068965517,"in"
"12335","courage to",8,"2","courage",29,0.275862068965517,"to"
"12415","eu associates",8,"2","eu",29,0.275862068965517,"associates"
"12416","eu this",8,"2","eu",29,0.275862068965517,"this"
"13087","politicians and",8,"2","politicians",29,0.275862068965517,"and"
"17814","i liked the",8,"3","i liked",29,0.275862068965517,"the"
"17819","i noticed that",8,"3","i noticed",29,0.275862068965517,"that"
"17879","is definitely a",8,"3","is definitely",29,0.275862068965517,"a"
"17905","it into a",8,"3","it into",29,0.275862068965517,"a"
"18021","of jesus christ",8,"3","of jesus",29,0.275862068965517,"christ"
"18060","only thing i",8,"3","only thing",29,0.275862068965517,"i"
"18387","wrong with the",8,"3","wrong with",29,0.275862068965517,"the"
"21693","as part of a",8,"4","as part of",29,0.275862068965517,"a"
"21694","as part of the",8,"4","as part of",29,0.275862068965517,"the"
"21795","the only thing i",8,"4","the only thing",29,0.275862068965517,"i"
"21805","this is my first",8,"4","this is my",29,0.275862068965517,"first"
"21815","to me and i",8,"4","to me and",29,0.275862068965517,"i"
"27","if you",822,"2","if",2987,0.27519250083696,"you"
"3923","arrived at",22,"2","arrived",80,0.275,"at"
"16303","response to the",11,"3","response to",40,0.275,"the"
"21463","all the way to",11,"4","all the way",40,0.275,"to"
"14038","away from the",36,"3","away from",131,0.274809160305344,"the"
"521","looking for",114,"2","looking",415,0.274698795180723,"for"
"15329","and over again",14,"3","and over",51,0.274509803921569,"again"
"2613","choose to",31,"2","choose",113,0.274336283185841,"to"
"261","such as",182,"2","such",664,0.274096385542169,"as"
"14673","quite a bit",20,"3","quite a",73,0.273972602739726,"bit"
"14482","over to the",23,"3","over to",84,0.273809523809524,"the"
"1861","example of",41,"2","example",150,0.273333333333333,"of"
"14279","for those who",27,"3","for those",99,0.272727272727273,"who"
"3588","knowledge of",24,"2","knowledge",88,0.272727272727273,"of"
"6070","chose to",15,"2","chose",55,0.272727272727273,"to"
"15292","wait to see",15,"3","wait to",55,0.272727272727273,"see"
"21367","as soon as i",15,"4","as soon as",55,0.272727272727273,"i"
"16032","to join in",12,"3","to join",44,0.272727272727273,"in"
"21426","a part of the",12,"4","a part of",44,0.272727272727273,"the"
"10775","believes that",9,"2","believes",33,0.272727272727273,"that"
"10836","chat with",9,"2","chat",33,0.272727272727273,"with"
"11361","opposition to",9,"2","opposition",33,0.272727272727273,"to"
"11505","shut down",9,"2","shut",33,0.272727272727273,"down"
"11506","shut up",9,"2","shut",33,0.272727272727273,"up"
"17021","cup of tea",9,"3","cup of",33,0.272727272727273,"tea"
"17109","i write this",9,"3","i write",33,0.272727272727273,"this"
"17169","it because it",9,"3","it because",33,0.272727272727273,"it"
"17226","my brother and",9,"3","my brother",33,0.272727272727273,"and"
"17287","put on a",9,"3","put on",33,0.272727272727273,"a"
"17376","the title of",9,"3","the title",33,0.272727272727273,"of"
"17456","up from the",9,"3","up from",33,0.272727272727273,"the"
"17514","work of the",9,"3","work of",33,0.272727272727273,"the"
"19959","for people who",6,"3","for people",22,0.272727272727273,"who"
"20202","idea what to",6,"3","idea what",22,0.272727272727273,"to"
"20323","is used to",6,"3","is used",22,0.272727272727273,"to"
"20385","know a lot",6,"3","know a",22,0.272727272727273,"lot"
"20463","more information on",6,"3","more information",22,0.272727272727273,"on"
"20496","no need for",6,"3","no need",22,0.272727272727273,"for"
"20503","not enough to",6,"3","not enough",22,0.272727272727273,"to"
"20835","the look on",6,"3","the look",22,0.272727272727273,"on"
"21174","went out to",6,"3","went out",22,0.272727272727273,"to"
"22148","i know it sounds",6,"4","i know it",22,0.272727272727273,"sounds"
"22238","so i thought i",6,"4","so i thought",22,0.272727272727273,"i"
"2309","beyond the",34,"2","beyond",125,0.272,"the"
"13874","it has been",59,"3","it has",217,0.271889400921659,"been"
"3919","apart from",22,"2","apart",81,0.271604938271605,"from"
"3937","creating a",22,"2","creating",81,0.271604938271605,"a"
"14721","family and friends",19,"3","family and",70,0.271428571428571,"friends"
"14138","will not be",32,"3","will not",118,0.271186440677966,"be"
"15042","few weeks ago",16,"3","few weeks",59,0.271186440677966,"ago"
"15106","soon as i",16,"3","soon as",59,0.271186440677966,"i"
"14205","for some reason",29,"3","for some",107,0.271028037383178,"reason"
"21304","if you have a",23,"4","if you have",85,0.270588235294118,"a"
"1766","happened to",43,"2","happened",159,0.270440251572327,"to"
"1939","photos of",40,"2","photos",148,0.27027027027027,"of"
"21561","was one of those",10,"4","was one of",37,0.27027027027027,"those"
"3153","sounds like",27,"2","sounds",100,0.27,"like"
"5532","vision of",17,"2","vision",63,0.26984126984127,"of"
"14924","he did not",17,"3","he did",63,0.26984126984127,"not"
"14431","looking at the",24,"3","looking at",89,0.269662921348315,"the"
"15402","it took me",14,"3","it took",52,0.269230769230769,"me"
"15440","that all the",14,"3","that all",52,0.269230769230769,"the"
"15458","the question of",14,"3","the question",52,0.269230769230769,"of"
"15480","trip to the",14,"3","trip to",52,0.269230769230769,"the"
"18505","and think about",7,"3","and think",26,0.269230769230769,"about"
"18594","but one of",7,"3","but one",26,0.269230769230769,"of"
"18660","face of the",7,"3","face of",26,0.269230769230769,"the"
"18733","he made a",7,"3","he made",26,0.269230769230769,"a"
"18749","husband and i",7,"3","husband and",26,0.269230769230769,"i"
"18793","i plan on",7,"3","i plan",26,0.269230769230769,"on"
"18949","knew i was",7,"3","knew i",26,0.269230769230769,"was"
"19131","point in the",7,"3","point in",26,0.269230769230769,"the"
"19510","who knows what",7,"3","who knows",26,0.269230769230769,"what"
"21868","do you have any",7,"4","do you have",26,0.269230769230769,"any"
"14363","but this is",25,"3","but this",93,0.268817204301075,"is"
"14093","as you can",33,"3","as you",123,0.268292682926829,"can"
"8583","appeal to",11,"2","appeal",41,0.268292682926829,"to"
"16389","to mention the",11,"3","to mention",41,0.268292682926829,"the"
"21491","there are a few",11,"4","there are a",41,0.268292682926829,"few"
"5","on the",2026,"2","on",7561,0.267953974342018,"the"
"6110","figured out",15,"2","figured",56,0.267857142857143,"out"
"15224","looks like a",15,"3","looks like",56,0.267857142857143,"a"
"3012","size of",28,"2","size",105,0.266666666666667,"of"
"21358","i went to the",16,"4","i went to",60,0.266666666666667,"the"
"13155","sample of",8,"2","sample",30,0.266666666666667,"of"
"17821","i ran into",8,"3","i ran",30,0.266666666666667,"into"
"17977","me this is",8,"3","me this",30,0.266666666666667,"is"
"17992","my car and",8,"3","my car",30,0.266666666666667,"and"
"18193","the stories of",8,"3","the stories",30,0.266666666666667,"of"
"18208","them from the",8,"3","them from",30,0.266666666666667,"the"
"18323","way for the",8,"3","way for",30,0.266666666666667,"the"
"21813","to find out what",8,"4","to find out",30,0.266666666666667,"what"
"615","tell you",101,"2","tell",379,0.266490765171504,"you"
"610","told me",102,"2","told",383,0.266318537859008,"me"
"4245","paid for",21,"2","paid",79,0.265822784810127,"for"
"614","must be",101,"2","must",380,0.265789473684211,"be"
"7522","prefer to",13,"2","prefer",49,0.26530612244898,"to"
"7561","signs of",13,"2","signs",49,0.26530612244898,"of"
"15540","decided that i",13,"3","decided that",49,0.26530612244898,"i"
"1736","thanks for",44,"2","thanks",166,0.265060240963855,"for"
"14505","and had a",22,"3","and had",83,0.265060240963855,"a"
"10833","chances of",9,"2","chances",34,0.264705882352941,"of"
"10911","element of",9,"2","element",34,0.264705882352941,"of"
"10934","expression of",9,"2","expression",34,0.264705882352941,"of"
"11016","grocery shopping",9,"2","grocery",34,0.264705882352941,"shopping"
"11576","talent and",9,"2","talent",34,0.264705882352941,"and"
"17318","tell us what",9,"3","tell us",34,0.264705882352941,"what"
"17334","that some of",9,"3","that some",34,0.264705882352941,"of"
"17347","the corner of",9,"3","the corner",34,0.264705882352941,"of"
"17357","the love of",9,"3","the love",34,0.264705882352941,"of"
"17386","there for a",9,"3","there for",34,0.264705882352941,"a"
"17502","will come to",9,"3","will come",34,0.264705882352941,"to"
"3820","showed up",23,"2","showed",87,0.264367816091954,"up"
"6844","provides a",14,"2","provides",53,0.264150943396226,"a"
"15340","as of pm",14,"3","as of",53,0.264150943396226,"pm"
"15401","it it was",14,"3","it it",53,0.264150943396226,"was"
"14091","and there are",33,"3","and there",125,0.264,"are"
"1565","pictures of",48,"2","pictures",182,0.263736263736264,"of"
"14002","went to the",40,"3","went to",152,0.263157894736842,"the"
"14057","and if you",35,"3","and if",133,0.263157894736842,"you"
"14636","but when i",20,"3","but when",76,0.263157894736842,"i"
"9540","arrive at",10,"2","arrive",38,0.263157894736842,"at"
"10198","stopping by",10,"2","stopping",38,0.263157894736842,"by"
"16561","give me a",10,"3","give me",38,0.263157894736842,"a"
"16898","would never have",10,"3","would never",38,0.263157894736842,"have"
"21558","to look at the",10,"4","to look at",38,0.263157894736842,"the"
"22375","are some of my",5,"4","are some of",19,0.263157894736842,"my"
"22400","can think of a",5,"4","can think of",19,0.263157894736842,"a"
"22441","get out of the",5,"4","get out of",19,0.263157894736842,"the"
"22558","it is also a",5,"4","it is also",19,0.263157894736842,"a"
"22568","it turned out that",5,"4","it turned out",19,0.263157894736842,"that"
"22596","let you know that",5,"4","let you know",19,0.263157894736842,"that"
"22765","to one of my",5,"4","to one of",19,0.263157894736842,"my"
"3276","loss of",26,"2","loss",99,0.262626262626263,"of"
"14319","for those of",26,"3","for those",99,0.262626262626263,"of"
"24","one of",866,"2","one",3299,0.262503789026978,"of"
"14599","so you can",21,"3","so you",80,0.2625,"can"
"15077","living in the",16,"3","living in",61,0.262295081967213,"the"
"3149","similar to",27,"2","similar",103,0.262135922330097,"to"
"3","in the",4226,"2","in",16130,0.261996280223187,"the"
"14112","to try and",33,"3","to try",126,0.261904761904762,"and"
"4026","search for",22,"2","search",84,0.261904761904762,"for"
"8669","charge of",11,"2","charge",42,0.261904761904762,"of"
"9036","opposite of",11,"2","opposite",42,0.261904761904762,"of"
"16272","of love and",11,"3","of love",42,0.261904761904762,"and"
"21462","a few days ago",11,"4","a few days",42,0.261904761904762,"ago"
"5229","aware that",17,"2","aware",65,0.261538461538462,"that"
"5422","remove from",17,"2","remove",65,0.261538461538462,"from"
"14956","look like a",17,"3","look like",65,0.261538461538462,"a"
"14210","i should have",29,"3","i should",111,0.261261261261261,"have"
"14416","i believe that",24,"3","i believe",92,0.260869565217391,"that"
"15984","thats why i",12,"3","thats why",46,0.260869565217391,"i"
"19786","because there is",6,"3","because there",23,0.260869565217391,"is"
"19843","care for the",6,"3","care for",23,0.260869565217391,"the"
"19844","cause of the",6,"3","cause of",23,0.260869565217391,"the"
"19893","down in the",6,"3","down in",23,0.260869565217391,"the"
"20028","had come to",6,"3","had come",23,0.260869565217391,"to"
"20299","into their own",6,"3","into their",23,0.260869565217391,"own"
"20308","is great for",6,"3","is great",23,0.260869565217391,"for"
"20410","life as a",6,"3","life as",23,0.260869565217391,"a"
"20663","put them in",6,"3","put them",23,0.260869565217391,"in"
"20705","since he was",6,"3","since he",23,0.260869565217391,"was"
"20711","so happy to",6,"3","so happy",23,0.260869565217391,"to"
"20713","so how do",6,"3","so how",23,0.260869565217391,"do"
"20782","that might be",6,"3","that might",23,0.260869565217391,"be"
"21137","was given a",6,"3","was given",23,0.260869565217391,"a"
"21170","week we are",6,"3","week we",23,0.260869565217391,"are"
"21202","which you can",6,"3","which you",23,0.260869565217391,"can"
"22070","but at the end",6,"4","but at the",23,0.260869565217391,"end"
"22071","but at the same",6,"4","but at the",23,0.260869565217391,"same"
"22082","click on the link",6,"4","click on the",23,0.260869565217391,"link"
"22146","i knew i was",6,"4","i knew i",23,0.260869565217391,"was"
"22168","in such a way",6,"4","in such a",23,0.260869565217391,"way"
"22284","to believe that the",6,"4","to believe that",23,0.260869565217391,"the"
"14739","is all about",19,"3","is all",73,0.26027397260274,"about"
"14763","seemed to be",19,"3","seemed to",73,0.26027397260274,"be"
"14344","these are the",26,"3","these are",100,0.26,"the"
"7148","announced that",13,"2","announced",50,0.26,"that"
"7187","brewing company",13,"2","brewing",50,0.26,"company"
"7568","solution to",13,"2","solution",50,0.26,"to"
"2403","center of",33,"2","center",127,0.259842519685039,"of"
